"FIPS","State","Year","Month","Employable Population","Employed","Unemployed"
"36","New York","1978","05","7,819,734   ","7,205,741   ","613,993   "
"37","North Carolina","1978","05","2,755,167   ","2,633,936   ","121,231   "
"38","North Dakota","1978","05","293,102   ","280,953   ","12,149   "
"39","Ohio","1978","05","4,931,885   ","4,663,393   ","268,492   "
"40","Oklahoma","1978","05","1,267,581   ","1,221,947   ","45,634   "
"41","Oregon","1978","05","1,208,473   ","1,139,675   ","68,798   "
"42","Pennsylvania","1978","05","5,295,970   ","4,930,438   ","365,532   "
"44","Rhode Island","1978","05","450,358   ","420,589   ","29,769   "
"45","South Carolina","1978","05","1,351,256   ","1,271,638   ","79,618   "
"46","South Dakota","1978","05","325,618   ","315,666   ","9,952   "
"47","Tennessee","1978","05","1,967,844   ","1,854,549   ","113,295   "
"48","Texas","1978","05","6,168,511   ","5,873,637   ","294,874   "
"49","Utah","1978","05","562,309   ","541,157   ","21,152   "
"50","Vermont","1978","05","238,908   ","225,487   ","13,421   "
"51","Virginia","1978","05","2,489,029   ","2,357,436   ","131,593   "
"53","Washington","1978","05","1,798,346   ","1,677,632   ","120,714   "
"54","West Virginia","1978","05","732,579   ","690,141   ","42,438   "
"55","Wisconsin","1978","05","2,247,881   ","2,138,446   ","109,435   "
"56","Wyoming","1978","05","207,997   ","201,878   ","6,119   "
"01","Alabama","1978","06","1,620,381   ","1,522,416   ","97,965   "
"02","Alaska","1978","06","181,909   ","162,228   ","19,681   "
"04","Arizona","1978","06","1,076,814   ","1,013,060   ","63,754   "
"05","Arkansas","1978","06","950,080   ","892,655   ","57,425   "
"06","California","1978","06","10,910,642   ","10,116,371   ","794,271   "
"08","Colorado","1978","06","1,344,064   ","1,268,812   ","75,252   "
"09","Connecticut","1978","06","1,509,892   ","1,433,075   ","76,817   "
"10","Delaware","1978","06","277,760   ","256,964   ","20,796   "
"11","District of Columbia","1978","06","335,054   ","306,999   ","28,055   "
"12","Florida","1978","06","3,956,057   ","3,690,425   ","265,632   "
"13","Georgia","1978","06","2,412,852   ","2,273,513   ","139,339   "
"15","Hawaii","1978","06","417,847   ","387,773   ","30,074   "
"16","Idaho","1978","06","417,716   ","395,686   ","22,030   "
"17","Illinois","1978","06","5,422,060   ","5,096,035   ","326,025   "
"18","Indiana","1978","06","2,590,550   ","2,447,637   ","142,913   "
"19","Iowa","1978","06","1,421,822   ","1,368,892   ","52,930   "
"20","Kansas","1978","06","1,138,303   ","1,104,337   ","33,966   "
"21","Kentucky","1978","06","1,585,900   ","1,505,469   ","80,431   "
"22","Louisiana","1978","06","1,669,619   ","1,554,561   ","115,058   "
"23","Maine","1978","06","482,411   ","452,286   ","30,125   "
"24","Maryland","1978","06","2,042,412   ","1,931,119   ","111,293   "
"25","Massachusetts","1978","06","2,811,159   ","2,637,168   ","173,991   "
"26","Michigan","1978","06","4,200,891   ","3,913,720   ","287,171   "
"27","Minnesota","1978","06","1,966,430   ","1,892,564   ","73,866   "
"28","Mississippi","1978","06","1,010,581   ","938,641   ","71,940   "
"29","Missouri","1978","06","2,249,517   ","2,140,258   ","109,259   "
"30","Montana","1978","06","367,157   ","346,099   ","21,058   "
"31","Nebraska","1978","06","754,034   ","731,200   ","22,834   "
"32","Nevada","1978","06","373,460   ","357,752   ","15,708   "
"33","New Hampshire","1978","06","434,672   ","417,912   ","16,760   "
"34","New Jersey","1978","06","3,460,159   ","3,208,664   ","251,495   "
"35","New Mexico","1978","06","538,050   ","506,693   ","31,357   "
"36","New York","1978","06","7,832,827   ","7,223,321   ","609,506   "
"37","North Carolina","1978","06","2,760,638   ","2,640,652   ","119,986   "
"38","North Dakota","1978","06","293,777   ","281,654   ","12,123   "
"39","Ohio","1978","06","4,949,554   ","4,682,446   ","267,108   "
"40","Oklahoma","1978","06","1,268,858   ","1,226,131   ","42,727   "
"41","Oregon","1978","06","1,215,121   ","1,144,115   ","71,006   "
"42","Pennsylvania","1978","06","5,310,837   ","4,948,723   ","362,114   "
"44","Rhode Island","1978","06","451,363   ","422,093   ","29,270   "
"45","South Carolina","1978","06","1,354,890   ","1,274,843   ","80,047   "
"46","South Dakota","1978","06","326,991   ","316,770   ","10,221   "
"47","Tennessee","1978","06","1,971,006   ","1,856,368   ","114,638   "
"48","Texas","1978","06","6,192,173   ","5,899,185   ","292,988   "
"49","Utah","1978","06","564,976   ","544,499   ","20,477   "
"50","Vermont","1978","06","239,666   ","226,375   ","13,291   "
"51","Virginia","1978","06","2,497,402   ","2,365,680   ","131,722   "
"53","Washington","1978","06","1,809,470   ","1,687,399   ","122,071   "
"54","West Virginia","1978","06","738,612   ","696,270   ","42,342   "
"55","Wisconsin","1978","06","2,256,815   ","2,146,450   ","110,365   "
"56","Wyoming","1978","06","209,187   ","202,879   ","6,308   "
"01","Alabama","1978","07","1,627,399   ","1,527,689   ","99,710   "
"02","Alaska","1978","07","182,220   ","162,701   ","19,519   "
"04","Arizona","1978","07","1,082,843   ","1,019,978   ","62,865   "
"05","Arkansas","1978","07","952,750   ","894,666   ","58,084   "
"06","California","1978","07","10,941,527   ","10,159,808   ","781,719   "
"08","Colorado","1978","07","1,350,043   ","1,275,960   ","74,083   "
"09","Connecticut","1978","07","1,513,927   ","1,437,508   ","76,419   "
"10","Delaware","1978","07","278,508   ","257,815   ","20,693   "
"11","District of Columbia","1978","07","335,102   ","307,417   ","27,685   "
"12","Florida","1978","07","3,973,552   ","3,707,691   ","265,861   "
"13","Georgia","1978","07","2,421,690   ","2,280,699   ","140,991   "
"15","Hawaii","1978","07","418,807   ","388,786   ","30,021   "
"16","Idaho","1978","07","418,858   ","396,237   ","22,621   "
"17","Illinois","1978","07","5,430,839   ","5,109,904   ","320,935   "
"18","Indiana","1978","07","2,600,238   ","2,457,912   ","142,326   "
"19","Iowa","1978","07","1,422,705   ","1,370,223   ","52,482   "
"20","Kansas","1978","07","1,141,414   ","1,107,978   ","33,436   "
"21","Kentucky","1978","07","1,589,111   ","1,507,673   ","81,438   "
"22","Louisiana","1978","07","1,671,163   ","1,559,652   ","111,511   "
"23","Maine","1978","07","484,304   ","453,976   ","30,328   "
"24","Maryland","1978","07","2,049,513   ","1,938,292   ","111,221   "
"25","Massachusetts","1978","07","2,815,937   ","2,643,536   ","172,401   "
"26","Michigan","1978","07","4,208,185   ","3,918,966   ","289,219   "
"27","Minnesota","1978","07","1,973,568   ","1,899,756   ","73,812   "
"28","Mississippi","1978","07","1,012,781   ","941,537   ","71,244   "
"29","Missouri","1978","07","2,248,702   ","2,142,742   ","105,960   "
"30","Montana","1978","07","368,365   ","347,851   ","20,514   "
"31","Nebraska","1978","07","754,806   ","733,078   ","21,728   "
"32","Nevada","1978","07","375,611   ","359,622   ","15,989   "
"33","New Hampshire","1978","07","436,383   ","419,874   ","16,509   "
"34","New Jersey","1978","07","3,476,762   ","3,226,375   ","250,387   "
"35","New Mexico","1978","07","540,353   ","508,764   ","31,589   "
"36","New York","1978","07","7,847,213   ","7,242,277   ","604,936   "
"37","North Carolina","1978","07","2,765,998   ","2,646,913   ","119,085   "
"38","North Dakota","1978","07","294,379   ","282,176   ","12,203   "
"39","Ohio","1978","07","4,963,666   ","4,698,110   ","265,556   "
"40","Oklahoma","1978","07","1,270,140   ","1,229,360   ","40,780   "
"41","Oregon","1978","07","1,221,613   ","1,148,134   ","73,479   "
"42","Pennsylvania","1978","07","5,321,863   ","4,961,261   ","360,602   "
"44","Rhode Island","1978","07","452,054   ","423,166   ","28,888   "
"45","South Carolina","1978","07","1,357,614   ","1,278,122   ","79,492   "
"46","South Dakota","1978","07","328,204   ","317,819   ","10,385   "
"47","Tennessee","1978","07","1,974,865   ","1,858,799   ","116,066   "
"48","Texas","1978","07","6,217,451   ","5,924,030   ","293,421   "
"49","Utah","1978","07","567,695   ","547,648   ","20,047   "
"50","Vermont","1978","07","240,301   ","227,108   ","13,193   "
"51","Virginia","1978","07","2,503,172   ","2,371,482   ","131,690   "
"53","Washington","1978","07","1,819,165   ","1,695,680   ","123,485   "
"54","West Virginia","1978","07","743,471   ","700,329   ","43,142   "
"55","Wisconsin","1978","07","2,266,048   ","2,154,123   ","111,925   "
"56","Wyoming","1978","07","210,395   ","203,892   ","6,503   "
"01","Alabama","1978","08","1,633,399   ","1,531,117   ","102,282   "
"02","Alaska","1978","08","182,543   ","163,238   ","19,305   "
"04","Arizona","1978","08","1,089,073   ","1,026,450   ","62,623   "
"05","Arkansas","1978","08","955,415   ","896,415   ","59,000   "
"06","California","1978","08","10,968,580   ","10,199,635   ","768,945   "
"08","Colorado","1978","08","1,355,843   ","1,283,026   ","72,817   "
"09","Connecticut","1978","08","1,518,005   ","1,441,586   ","76,419   "
"10","Delaware","1978","08","279,000   ","258,456   ","20,544   "
"11","District of Columbia","1978","08","335,143   ","307,872   ","27,271   "
"12","Florida","1978","08","3,989,934   ","3,723,828   ","266,106   "
"13","Georgia","1978","08","2,428,571   ","2,286,683   ","141,888   "
"15","Hawaii","1978","08","419,622   ","389,881   ","29,741   "
"16","Idaho","1978","08","419,591   ","396,355   ","23,236   "
"17","Illinois","1978","08","5,438,582   ","5,121,852   ","316,730   "
"18","Indiana","1978","08","2,608,117   ","2,465,669   ","142,448   "
"19","Iowa","1978","08","1,422,477   ","1,369,630   ","52,847   "
"20","Kansas","1978","08","1,144,552   ","1,111,060   ","33,492   "
"21","Kentucky","1978","08","1,591,204   ","1,508,728   ","82,476   "
"22","Louisiana","1978","08","1,672,168   ","1,564,110   ","108,058   "
"23","Maine","1978","08","486,159   ","455,573   ","30,586   "
"24","Maryland","1978","08","2,055,978   ","1,944,678   ","111,300   "
"25","Massachusetts","1978","08","2,820,487   ","2,649,325   ","171,162   "
"26","Michigan","1978","08","4,216,022   ","3,923,561   ","292,461   "
"27","Minnesota","1978","08","1,980,861   ","1,906,706   ","74,155   "
"28","Mississippi","1978","08","1,014,787   ","944,492   ","70,295   "
"29","Missouri","1978","08","2,249,466   ","2,145,593   ","103,873   "
"30","Montana","1978","08","369,189   ","349,138   ","20,051   "
"31","Nebraska","1978","08","755,653   ","734,515   ","21,138   "
"32","Nevada","1978","08","377,357   ","360,940   ","16,417   "
"33","New Hampshire","1978","08","437,770   ","421,563   ","16,207   "
"34","New Jersey","1978","08","3,491,582   ","3,242,482   ","249,100   "
"35","New Mexico","1978","08","542,281   ","510,444   ","31,837   "
"36","New York","1978","08","7,862,942   ","7,262,302   ","600,640   "
"37","North Carolina","1978","08","2,770,674   ","2,651,981   ","118,693   "
"38","North Dakota","1978","08","294,868   ","282,526   ","12,342   "
"39","Ohio","1978","08","4,975,739   ","4,710,535   ","265,204   "
"40","Oklahoma","1978","08","1,271,903   ","1,231,640   ","40,263   "
"41","Oregon","1978","08","1,227,414   ","1,151,310   ","76,104   "
"42","Pennsylvania","1978","08","5,329,262   ","4,968,316   ","360,946   "
"44","Rhode Island","1978","08","452,346   ","423,755   ","28,591   "
"45","South Carolina","1978","08","1,359,587   ","1,281,326   ","78,261   "
"46","South Dakota","1978","08","329,182   ","318,737   ","10,445   "
"47","Tennessee","1978","08","1,979,410   ","1,862,036   ","117,374   "
"48","Texas","1978","08","6,243,179   ","5,947,634   ","295,545   "
"49","Utah","1978","08","570,621   ","550,647   ","19,974   "
"50","Vermont","1978","08","240,842   ","227,720   ","13,122   "
"51","Virginia","1978","08","2,506,516   ","2,374,757   ","131,759   "
"53","Washington","1978","08","1,827,229   ","1,702,229   ","125,000   "
"54","West Virginia","1978","08","747,350   ","702,797   ","44,553   "
"55","Wisconsin","1978","08","2,275,179   ","2,161,042   ","114,137   "
"56","Wyoming","1978","08","211,605   ","204,938   ","6,667   "
"01","Alabama","1978","09","1,637,866   ","1,532,949   ","104,917   "
"02","Alaska","1978","09","182,855   ","163,815   ","19,040   "
"04","Arizona","1978","09","1,095,979   ","1,033,103   ","62,876   "
"05","Arkansas","1978","09","958,433   ","898,223   ","60,210   "
"06","California","1978","09","10,996,589   ","10,239,151   ","757,438   "
"08","Colorado","1978","09","1,361,886   ","1,290,402   ","71,484   "
"09","Connecticut","1978","09","1,522,650   ","1,445,744   ","76,906   "
"10","Delaware","1978","09","279,253   ","258,888   ","20,365   "
"11","District of Columbia","1978","09","335,161   ","308,266   ","26,895   "
"12","Florida","1978","09","4,006,225   ","3,740,244   ","265,981   "
"13","Georgia","1978","09","2,434,172   ","2,292,157   ","142,015   "
"15","Hawaii","1978","09","420,187   ","390,910   ","29,277   "
"16","Idaho","1978","09","420,079   ","396,226   ","23,853   "
"17","Illinois","1978","09","5,444,403   ","5,131,592   ","312,811   "
"18","Indiana","1978","09","2,614,264   ","2,471,068   ","143,196   "
"19","Iowa","1978","09","1,421,466   ","1,367,564   ","53,902   "
"20","Kansas","1978","09","1,147,825   ","1,113,829   ","33,996   "
"21","Kentucky","1978","09","1,592,342   ","1,509,202   ","83,140   "
"22","Louisiana","1978","09","1,673,075   ","1,568,245   ","104,830   "
"23","Maine","1978","09","487,773   ","456,977   ","30,796   "
"24","Maryland","1978","09","2,062,526   ","1,950,340   ","112,186   "
"25","Massachusetts","1978","09","2,824,969   ","2,654,730   ","170,239   "
"26","Michigan","1978","09","4,225,542   ","3,929,790   ","295,752   "
"27","Minnesota","1978","09","1,987,751   ","1,913,144   ","74,607   "
"28","Mississippi","1978","09","1,016,469   ","947,328   ","69,141   "
"29","Missouri","1978","09","2,252,126   ","2,149,837   ","102,289   "
"30","Montana","1978","09","369,522   ","349,802   ","19,720   "
"31","Nebraska","1978","09","756,410   ","735,472   ","20,938   "
"32","Nevada","1978","09","378,642   ","361,760   ","16,882   "
"33","New Hampshire","1978","09","439,025   ","423,190   ","15,835   "
"34","New Jersey","1978","09","3,504,731   ","3,256,927   ","247,804   "
"35","New Mexico","1978","09","543,849   ","511,665   ","32,184   "
"36","New York","1978","09","7,880,750   ","7,284,730   ","596,020   "
"37","North Carolina","1978","09","2,775,125   ","2,656,367   ","118,758   "
"38","North Dakota","1978","09","295,265   ","282,784   ","12,481   "
"39","Ohio","1978","09","4,988,569   ","4,721,534   ","267,035   "
"40","Oklahoma","1978","09","1,274,439   ","1,233,576   ","40,863   "
"41","Oregon","1978","09","1,232,211   ","1,153,311   ","78,900   "
"42","Pennsylvania","1978","09","5,334,396   ","4,972,130   ","362,266   "
"44","Rhode Island","1978","09","452,516   ","424,136   ","28,380   "
"45","South Carolina","1978","09","1,360,966   ","1,284,263   ","76,703   "
"46","South Dakota","1978","09","329,858   ","319,406   ","10,452   "
"47","Tennessee","1978","09","1,985,375   ","1,866,970   ","118,405   "
"48","Texas","1978","09","6,268,160   ","5,971,075   ","297,085   "
"49","Utah","1978","09","573,904   ","553,635   ","20,269   "
"50","Vermont","1978","09","241,362   ","228,274   ","13,088   "
"51","Virginia","1978","09","2,508,691   ","2,376,816   ","131,875   "
"53","Washington","1978","09","1,833,849   ","1,707,501   ","126,348   "
"54","West Virginia","1978","09","750,732   ","704,558   ","46,174   "
"55","Wisconsin","1978","09","2,283,627   ","2,167,419   ","116,208   "
"56","Wyoming","1978","09","212,761   ","206,026   ","6,735   "
"01","Alabama","1978","10","1,641,178   ","1,533,922   ","107,256   "
"02","Alaska","1978","10","183,199   ","164,427   ","18,772   "
"04","Arizona","1978","10","1,104,172   ","1,040,900   ","63,272   "
"05","Arkansas","1978","10","962,093   ","900,646   ","61,447   "
"06","California","1978","10","11,029,927   ","10,282,077   ","747,850   "
"08","Colorado","1978","10","1,368,817   ","1,298,426   ","70,391   "
"09","Connecticut","1978","10","1,528,491   ","1,450,604   ","77,887   "
"10","Delaware","1978","10","279,351   ","259,164   ","20,187   "
"11","District of Columbia","1978","10","335,056   ","308,434   ","26,622   "
"12","Florida","1978","10","4,024,534   ","3,759,083   ","265,451   "
"13","Georgia","1978","10","2,439,854   ","2,298,211   ","141,643   "
"15","Hawaii","1978","10","420,445   ","391,788   ","28,657   "
"16","Idaho","1978","10","420,602   ","396,151   ","24,451   "
